Time,Profle,PWM,bus1dev1,bus1dev0,PlateAverage,error
1191.367184,74.28059866666666,0.132289669106287,66.75,63.0,64.875,9.405598666666663
1191.776895,74.31474125,0.1327389697441953,66.75,63.0,64.875,9.439741249999997
1192.183307,74.34860891666666,0.13308812351487495,66.75,63.0,64.875,9.473608916666663
1192.591309,74.38260908333332,0.13088650145131248,67.0,63.25,65.125,9.257609083333321
1192.998902,74.41657516666668,0.13270594344201492,67.0,63.0,65.0,9.416575166666675
1193.728582,74.47738183333333,0.13207441156661226,67.0,63.25,65.125,9.352381833333325
1194.136802,74.51140016666666,0.13258021591171051,67.0,63.25,65.125,9.386400166666661
1194.542243,74.54518691666668,0.13302587059801663,67.0,63.25,65.125,9.42018691666668
1194.949945,74.57916208333334,0.13347462913525004,67.0,63.25,65.125,9.454162083333344
1195.357659,74.61313825,0.13254665635168453,67.25,63.25,65.25,9.363138250000006
1195.768143,74.64734525,0.1343767162991105,67.0,63.25,65.125,9.52234525
1196.177914,74.68149283333334,0.13207212335214027,67.25,63.5,65.375,9.306492833333337
1196.583669,74.71530575000001,0.13389787112199034,67.25,63.25,65.25,9.465305750000013
1196.99313,74.74942750000001,0.1343501622207803,67.25,63.25,65.25,9.49942750000001
1197.401974,74.78349783333334,0.1348020522478306,67.25,63.25,65.25,9.533497833333342
1197.811038,74.8175865,0.13525528899583014,67.25,63.25,65.25,9.567586500000004
1198.218293,74.85152441666666,0.13570670228784829,67.25,63.25,65.25,9.601524416666663
1198.619298,74.88494150000001,0.1333869752917653,67.5,63.5,65.5,9.38494150000001
1199.024167,74.91868058333334,0.13383526714259472,67.5,63.5,65.5,9.418680583333341
1199.749787,74.97914891666666,0.13457905514606885,67.5,63.5,65.5,9.47914891666666
1200.156079,75.01300658333334,0.13508887691254495,67.5,63.5,65.5,9.513006583333336
1200.560936,75.04674466666667,0.13553840324396044,67.5,63.5,65.5,9.546744666666669
1200.967041,75.08058675000001,0.13599005711110232,67.5,63.5,65.5,9.580586750000009
1201.372201,75.11435008333332,0.13505440952063572,67.5,63.75,65.625,9.48935008333332
1201.781387,75.14844891666667,0.1355091497656016,67.5,63.75,65.625,9.523448916666666
1202.187034,75.18225283333334,0.1359605950403733,67.5,63.75,65.625,9.557252833333337
1202.593454,75.21612116666667,0.13641289475540747,67.5,63.75,65.625,9.591121166666667
1202.999949,75.24999575,0.13686616911086655,67.5,63.75,65.625,9.624995749999997
1203.408255,75.28402125000001,0.13593183321689464,67.75,63.75,65.75,9.53402125000001
1203.817613,75.31813441666667,0.13638838615391827,67.75,63.75,65.75,9.568134416666666
1204.225058,75.35208816666666,0.13684340449620855,67.75,63.75,65.75,9.602088166666661
1204.630607,75.38588391666667,0.13729691136763092,67.75,63.75,65.75,9.635883916666671
1205.039284,75.41994033333333,0.13775444614874427,67.75,63.75,65.75,9.66994033333333
1205.765599,75.48046658333334,0.1385039366941143,67.75,63.75,65.75,9.730466583333339
1206.175831,75.51465258333333,0.1376363062426142,67.75,64.0,65.875,9.63965258333333
1206.58093,75.54841083333334,0.13809083477245207,68.0,63.75,65.875,9.673410833333335
1206.986263,75.58218858333333,0.13715054954497688,68.0,64.0,66.0,9.582188583333334
1207.39582,75.61631833333333,0.13761042004918478,68.0,64.0,66.0,9.616318333333325
1207.804185,75.65034874999999,0.1380689455731343,68.0,64.0,66.0,9.650348749999992
1208.21423,75.68451916666668,0.13853001106785587,68.0,64.0,66.0,9.684519166666675
1208.620749,75.71839575,0.13898773991777952,68.0,64.0,66.0,9.718395749999999
1209.025155,75.75209625000001,0.1394437301906866,68.0,64.0,66.0,9.752096250000008
1209.432128,75.78601066666666,0.13850388559296647,68.25,64.0,66.125,9.661010666666655
1209.841017,75.82008474999999,0.14036566111456697,68.0,64.0,66.0,9.820084749999992
1210.248074,75.85400616666668,0.13942499744887699,68.25,64.0,66.125,9.729006166666679
1210.655125,75.88792708333334,0.1397858594107778,68.25,64.0,66.125,9.762927083333338
1211.060482,75.92170683333335,0.14034327215976253,68.25,64.0,66.125,9.796706833333346
1211.77607,75.98133916666666,0.14108687798952707,68.25,64.0,66.125,9.856339166666658
1212.183202,76.01526683333333,0.14161602126435568,68.25,64.0,66.125,9.890266833333328
1212.589966,76.04916383333334,0.14067328110961191,68.25,64.25,66.25,9.799163833333338
1212.996688,76.08305733333333,0.14113507183402196,68.25,64.25,66.25,9.833057333333329
1213.404496,76.11704133333335,0.1415987696499136,68.25,64.25,66.25,9.867041333333347
1213.813268,76.15110566666668,0.14206423592162115,68.25,64.25,66.25,9.90110566666668
1214.220447,76.18503725,0.14112040756359412,68.5,64.25,66.375,9.810037249999993
1214.621005,76.21841708333334,0.1415761052094548,68.5,64.25,66.375,9.843417083333335
1215.026408,76.25220066666667,0.14062927836344583,68.5,64.5,66.5,9.752200666666667
1215.435015,76.28625125,0.14250404954156684,68.5,64.25,66.375,9.911251250000007
1215.844622,76.32038516666667,0.1429721814507645,68.5,64.25,66.375,9.945385166666668
1216.251352,76.35427933333334,0.143437241743144,68.5,64.25,66.375,9.979279333333338
1216.659402,76.3882835,0.1411825189187749,68.75,64.5,66.625,9.7632835
1217.065524,76.422127,0.1429568427173908,68.5,64.5,66.5,9.922127000000003
1217.79264,76.48271999999999,0.14231417962652076,68.75,64.5,66.625,9.857719999999986
1218.199985,76.51666541666667,0.1428411075793188,68.75,64.5,66.625,9.891665416666669
1218.605492,76.55045766666666,0.14330557293917295,68.75,64.5,66.625,9.92545766666666
1219.012463,76.58437191666667,0.14377250244930545,68.75,64.5,66.625,9.959371916666669
1219.41909,76.61825750000001,0.1442396689741378,68.75,64.5,66.625,9.993257500000013
1219.827791,76.65231591666667,0.14470996006365805,68.75,64.5,66.625,10.027315916666666
1220.234145,76.68617875,0.14517779177377643,68.75,64.5,66.625,10.061178749999996
1220.640474,76.7200395,0.1456464645459574,68.75,64.5,66.625,10.095039499999999
1221.04682,76.75390166666666,0.14327818287139002,69.0,64.75,66.875,9.878901666666664
1221.455668,76.78797233333334,0.14374787638236008,69.0,64.75,66.875,9.912972333333343
1221.865355,76.82211291666665,0.14421928871591752,69.0,64.75,66.875,9.947112916666654
1222.273308,76.856109,0.14468930704309,69.0,64.75,66.875,9.981109000000004
1222.681307,76.89010891666668,0.1451600656483011,69.0,64.75,66.875,10.015108916666676
1223.08991,76.92415916666666,0.1456322187844123,69.0,64.75,66.875,10.049159166666655
1223.806271,76.98385591666666,0.14639443175847655,69.0,64.75,66.875,10.108855916666656
1224.21695,77.01807916666667,0.14419134450766594,69.25,65.0,67.125,9.893079166666666
1224.625968,77.052164,0.14456261608193305,69.25,65.0,67.125,9.927164000000005
1225.034762,77.08623016666667,0.14646068430169315,69.25,64.75,67.0,10.086230166666667
1225.441738,77.12014483333333,0.1469324372527274,69.25,64.75,67.0,10.120144833333327
1225.850832,77.15423600000001,0.14598051832909242,69.25,65.0,67.125,10.029236000000012
1226.257684,77.18814033333332,0.1464527371729122,69.25,65.0,67.125,10.063140333333322
1226.664478,77.22203983333333,0.14692538758927598,69.25,65.0,67.125,10.097039833333326
1227.073723,77.25614358333333,0.14740156575647262,69.25,65.0,67.125,10.131143583333326
1227.480504,77.29004200000001,0.14644575610451202,69.5,65.0,67.25,10.040042000000014
1227.889623,77.32413525,0.14692145512998667,69.5,65.0,67.25,10.074135249999998
1228.296689,77.35805741666667,0.14739565166906812,69.5,65.0,67.25,10.108057416666668
1228.705655,77.39213791666667,0.14644031119134082,69.5,65.25,67.375,10.01713791666667
1229.112438,77.42603650000001,0.14691367472330927,69.5,65.25,67.375,10.05103650000001
1229.828918,77.48574316666667,0.14911445608793492,69.5,65.0,67.25,10.235743166666666
1230.23731,77.51977583333333,0.14822731954555207,69.5,65.25,67.375,10.144775833333327
1230.644151,77.55367925,0.14870268621550645,69.5,65.25,67.375,10.178679250000002
1231.052,77.58766666666666,0.14784784408035478,69.75,65.25,67.5,10.087666666666664
1231.459516,77.62162633333332,0.1482221839853281,69.75,65.25,67.5,10.121626333333325
1231.868183,77.65568191666667,0.14870087807080876,69.75,65.25,67.5,10.155681916666666
1232.274758,77.68956316666667,0.1491776486376037,69.75,65.25,67.5,10.189563166666673
1232.679933,77.72332775,0.1482146384674334,69.75,65.5,67.625,10.098327749999996
1233.08742,77.75728500000001,0.14869241209876455,69.75,65.5,67.625,10.13228500000001
1233.493034,77.79108616666667,0.15060810697639818,69.75,65.25,67.5,10.291086166666673
1233.902153,77.82517941666667,0.14964910193421285,69.75,65.5,67.625,10.200179416666671
1234.307597,77.85896641666666,0.14868413146576667,70.0,65.5,67.75,10.10896641666666
1234.714675,77.89288958333333,0.14916211808817173,70.0,65.5,67.75,10.142889583333329
1235.120119,77.92667658333333,0.14963885536038857,70.0,65.5,67.75,10.176676583333332
1235.836025,77.98633541666668,0.1504129274187348,70.0,65.5,67.75,10.236335416666677
1236.244025,78.02033541666667,0.15086007222355466,70.0,65.5,67.75,10.270335416666668
1236.648541,78.05404508333334,0.1499962613464494,70.0,65.75,67.875,10.179045083333335
1237.055632,78.08796933333333,0.14903005395005622,70.25,65.75,68.0,10.087969333333334
1237.463871,78.12198925,0.14951095957073415,70.25,65.75,68.0,10.121989249999999
1237.872782,78.15606516666666,0.1514413434328213,70.25,65.5,67.875,10.281065166666664
1238.27284,78.18940333333335,0.15046650133470377,70.25,65.75,68.0,10.189403333333345
1238.673418,78.22278483333334,0.15094009692269858,70.25,65.75,68.0,10.222784833333336
1239.081827,78.25681891666666,0.1500742203948616,70.5,65.75,68.125,10.13181891666666
1239.486884,78.29057366666666,0.15190350575801934,70.25,65.75,68.0,10.29057366666666
1239.8965,78.32470833333333,0.15238993902547254,70.25,65.75,68.0,10.324708333333334
1240.303982,78.35866516666665,0.15142250445023356,70.5,65.75,68.125,10.233665166666654
1240.710783,78.39256525,0.1504524450281657,70.5,66.0,68.25,10.142565250000004
1241.116076,78.42633966666666,0.15093267442472053,70.5,66.0,68.25,10.176339666666664
1241.844536,78.48704466666668,0.1517271748401521,70.5,66.0,68.25,10.237044666666677
1242.250286,78.52085716666666,0.15238221160166537,70.5,66.0,68.25,10.270857166666659
1242.658785,78.55489875,0.1542216898263932,70.5,65.75,68.125,10.429898750000007
1243.066507,78.58887558333333,0.1517953327322872,70.75,66.0,68.375,10.213875583333333
1243.473392,78.62278266666668,0.15227952181074803,70.75,66.0,68.375,10.24778266666668
1243.882643,78.65688691666666,0.1527671295557658,70.75,66.0,68.375,10.281886916666664
1244.289711,78.69080924999999,0.15325282264980195,70.75,66.0,68.375,10.315809249999987
1244.69738,78.72478166666667,0.15373969642990978,70.75,66.0,68.375,10.349781666666672
1245.106303,78.75885858333334,0.1527684216680941,70.75,66.25,68.5,10.258858583333335
1245.511579,78.79263158333333,0.15179125176213243,71.0,66.25,68.625,10.167631583333332
1245.922038,78.8268365,0.15228033917480746,71.0,66.25,68.625,10.201836499999999
1246.329331,78.86077758333333,0.15276646843289535,71.0,66.25,68.625,10.23577758333333
1246.734437,78.89453641666667,0.15325046809842421,71.0,66.25,68.625,10.269536416666668
1247.139615,78.92830125,0.15373523080366747,71.0,66.25,68.625,10.303301250000004
1247.856478,78.98803983333333,0.15451936130493885,71.0,66.25,68.625,10.363039833333332
1248.264741,79.02206174999999,0.15372398502334653,71.0,66.5,68.75,10.272061749999992
1248.672471,79.05603925000001,0.15410844544631394,71.0,66.5,68.75,10.306039250000012
1249.079456,79.08995466666666,0.1531298200481612,71.25,66.5,68.875,10.214954666666657
1249.483929,79.12366075,0.15361451167700862,71.25,66.5,68.875,10.248660749999999
1249.893189,79.15776575,0.1541054723945719,71.25,66.5,68.875,10.282765749999996
1250.299761,79.19164675,0.15459388807731095,71.25,66.5,68.875,10.316646750000004
1250.705697,79.22547475,0.15508228001158283,71.25,66.5,68.875,10.350474750000004
1251.11169,79.25930749999999,0.155571183843035,71.25,66.5,68.875,10.384307499999991
1251.51851,79.29320916666667,0.154589958782829,71.5,66.5,69.0,10.29320916666667
1251.927971,79.32733091666667,0.155082971280497,71.5,66.5,69.0,10.327330916666668
1252.335175,79.36126458333332,0.15557390150122175,71.5,66.5,69.0,10.361264583333323
1252.737769,79.39481408333334,0.15458577076852761,71.5,66.75,69.125,10.269814083333344
1253.145217,79.42876808333334,0.1550769989265865,71.5,66.75,69.125,10.303768083333338
1253.863001,79.48858341666666,0.15587140023387003,71.5,66.75,69.125,10.363583416666657
1254.269866,79.52248883333334,0.15495952862616535,71.75,66.75,69.25,10.272488833333341
1254.676535,79.55637791666668,0.1554505268326373,71.75,66.75,69.25,10.306377916666676
1255.082944,79.59024533333333,0.15446382230894085,71.75,67.0,69.375,10.215245333333328
1255.490866,79.62423883333334,0.15495596333797426,71.75,67.0,69.375,10.249238833333337
1255.900597,79.65838308333333,0.15693090278311222,71.75,66.75,69.25,10.408383083333334
1256.307058,79.69225483333334,0.1559441437226421,71.75,67.0,69.375,10.317254833333337
1256.713927,79.72616058333334,0.1564373730023204,71.75,67.0,69.375,10.351160583333339
1257.124272,79.760356,0.15693516290415027,71.75,67.0,69.375,10.385356000000002
1257.532044,79.794337,0.15743038858022895,71.75,67.0,69.375,10.419336999999999
1257.941901,79.82849175,0.15644638018761345,72.0,67.0,69.5,10.328491749999998
1258.348566,79.86238049999999,0.15694005030438402,72.0,67.0,69.5,10.362380499999986
1258.753284,79.89610699999999,0.15594749851645706,72.0,67.25,69.625,10.271106999999986
1259.15846,79.92987166666667,0.1564394133730147,72.0,67.25,69.625,10.30487166666667
1259.885854,79.99048783333335,0.15725468210410176,72.0,67.25,69.625,10.365487833333347
1260.293909,80.02449241666666,0.15782049722487787,72.0,67.25,69.625,10.39949241666666
1260.700419,80.05836825,0.15682806533502805,72.25,67.25,69.75,10.308368250000001
1261.106484,80.09220699999999,0.15732226487500092,72.25,67.25,69.75,10.342206999999988
1261.51266,80.12605500000001,0.15781733735475953,72.25,67.25,69.75,10.376055000000008
1261.922814,80.1602345,0.15831806127598796,72.25,67.25,69.75,10.410234500000001
1262.330085,80.19417375,0.15881575865379222,72.25,67.25,69.75,10.444173750000004
1262.734983,80.22791525000001,0.15632797262835438,72.5,67.5,70.0,10.22791525000001
1263.139923,80.26166024999999,0.1568209789803471,72.5,67.5,70.0,10.261660249999991
1263.550757,80.29589641666666,0.15732160653851163,72.5,67.5,70.0,10.295896416666665
1263.961211,80.33010091666667,0.157822705957381,72.5,67.5,70.0,10.330100916666666
1264.367642,80.36397016666666,0.15831950327153133,72.5,67.5,70.0,10.363970166666661
1264.767736,80.39731133333333,0.15731417952662521,72.75,67.5,70.125,10.272311333333334
1265.176664,80.43138866666668,0.15781443975349566,72.75,67.5,70.125,10.306388666666678
1265.902181,80.49184841666666,0.15713363121184315,72.75,67.75,70.25,10.241848416666656
1266.308749,80.52572908333333,0.15919925734843177,72.75,67.5,70.125,10.400729083333331
1266.717153,80.55976275,0.15820156751442535,72.75,67.75,70.25,10.309762750000004
1267.126129,80.59384408333334,0.1587027457806556,72.75,67.75,70.25,10.343844083333337
1267.532389,80.62769908333333,0.15920131801892504,72.75,67.75,70.25,10.377699083333326
1267.941284,80.66177366666666,0.15820240583836312,73.0,67.75,70.375,10.286773666666662
1268.349498,80.6957915,0.15720163516290686,73.0,68.0,70.5,10.195791499999999
1268.758441,80.72987008333332,0.159204824323924,73.0,67.75,70.375,10.354870083333324
1269.1668,80.76389999999999,0.15970683927361187,73.0,67.75,70.375,10.388899999999992
1269.574658,80.79788816666667,0.1587049270382717,73.0,68.0,70.5,10.297888166666667
1269.983839,80.83198658333333,0.1592078563097519,73.0,68.0,70.5,10.331986583333332
1270.390815,80.86590125,0.15960247241556363,73.0,68.0,70.5,10.365901249999993
1270.797976,80.89983133333334,0.1587044929888524,73.25,68.0,70.625,10.274831333333339
1271.206647,80.93388725,0.15920746616901002,73.25,68.0,70.625,10.308887249999998
1271.923295,80.99360791666668,0.1600174045780764,73.25,68.0,70.625,10.368607916666676
1272.330941,81.02757841666666,0.16059360539147202,73.25,68.0,70.625,10.402578416666657
1272.739374,81.0616145,0.1595889689458297,73.25,68.25,70.75,10.311614500000005
1273.145645,81.09547041666667,0.16009023405381814,73.25,68.25,70.75,10.345470416666672
1273.550593,81.12921608333333,0.16059035141115832,73.25,68.25,70.75,10.379216083333333
1273.95948,81.16329,0.15958417995441795,73.5,68.25,70.875,10.288290000000003
1274.367964,81.19733033333334,0.1585762016885827,73.5,68.5,71.0,10.19733033333334
1274.775598,81.23129983333332,0.15907936697789724,73.5,68.5,71.0,10.231299833333324
1275.182085,81.26517374999999,0.1595810567766848,73.5,68.5,71.0,10.265173749999988
1275.590958,81.2992465,0.1600860719770858,73.5,68.5,71.0,10.299246499999995
1276.001203,81.33343358333333,0.16210982655250847,73.5,68.25,70.875,10.458433583333331
1276.410513,81.36754275,0.15958634303916866,73.75,68.5,71.125,10.242542749999998
1276.819607,81.40163391666665,0.16009236834320809,73.75,68.5,71.125,10.276633916666654
1277.227265,81.43560541666666,0.16059727901399573,73.75,68.5,71.125,10.310605416666661
1277.934226,81.49451883333334,0.16140086138266327,73.75,68.5,71.125,10.369518833333345
1278.341567,81.52846391666667,0.16198068090889808,73.75,68.5,71.125,10.403463916666666
1278.746886,81.56224049999999,0.16096485123215531,73.75,68.75,71.25,10.312240499999987
1279.153817,81.59615141666666,0.16005829361680127,74.0,68.75,71.375,10.221151416666657
1279.559213,81.62993441666667,0.16197387173121874,74.0,68.5,71.25,10.379934416666671
1279.968773,81.66406441666668,0.16096106062627624,74.0,68.75,71.375,10.289064416666676
1280.377049,81.69808741666667,0.16146858514885393,74.0,68.75,71.375,10.323087416666667
1280.785121,81.73209341666666,0.16197656730780824,74.0,68.75,71.375,10.357093416666658
1281.194084,81.76617366666666,0.16248641214938023,74.0,68.75,71.375,10.39117366666666
1281.601652,81.80013766666667,0.1629952532478669,74.0,68.75,71.375,10.425137666666672
1282.011162,81.8342635,0.16208753823083608,74.0,69.0,71.5,10.334263500000006
1282.418857,81.86823808333332,0.16401602213877267,74.0,68.75,71.375,10.493238083333324
1282.825317,81.90210975000001,0.16146923241471248,74.25,69.0,71.625,10.277109750000008
1283.233859,81.93615491666667,0.16197847342109764,74.25,69.0,71.625,10.311154916666666
1283.951902,81.99599183333333,0.16280158607260425,74.25,69.0,71.625,10.370991833333335
1284.360778,82.03006483333333,0.16338724651747613,74.25,69.0,71.625,10.405064833333327
1284.770023,82.06416858333334,0.16236936547794426,74.5,69.0,71.75,10.314168583333341
1285.177915,82.09815958333333,0.16134801200271023,74.5,69.25,71.875,10.223159583333327
1285.585349,82.13211241666666,0.16185681927222856,74.5,69.25,71.875,10.257112416666658
1285.994251,82.16618758333334,0.16236792727208796,74.5,69.25,71.875,10.29118758333334
1286.403688,82.20030733333334,0.16288080220898116,74.5,69.25,71.875,10.325307333333342
1286.809987,82.23416558333334,0.16338998004249056,74.5,69.25,71.875,10.359165583333336
1287.212173,82.26768108333333,0.16389466579240147,74.5,69.25,71.875,10.39268108333333
1287.622123,82.30184358333334,0.16441029835803284,74.5,69.25,71.875,10.426843583333337
1288.03198,82.33599833333334,0.16492530699912306,74.5,69.25,71.875,10.460998333333336
1288.442764,82.37023033333332,0.16544252331048717,74.5,69.25,71.875,10.495230333333325
1288.85194,82.40432833333334,0.16288160421267547,74.75,69.5,72.125,10.27932833333334
1289.252021,82.43766841666667,0.16338416893146565,74.75,69.5,72.125,10.312668416666668
1289.967396,82.497283,0.16420945901489337,74.75,69.5,72.125,10.372282999999996
1290.37691,82.53140916666666,0.1647998335999212,74.75,69.5,72.125,10.406409166666663
1290.780439,82.56503658333332,0.1637671988567042,75.0,69.5,72.25,10.315036583333324
1291.181867,82.59848891666667,0.16427302322128406,75.0,69.5,72.25,10.348488916666668
1291.582645,82.63188708333332,0.16477815180512229,75.0,69.5,72.25,10.381887083333325
1291.99209,82.66600749999999,0.1637505309703354,75.0,69.75,72.375,10.291007499999992
1292.399803,82.69998358333333,0.16426443022438098,75.0,69.75,72.375,10.324983583333335
1292.81027,82.73418916666667,0.16478232682066712,75.0,69.75,72.375,10.359189166666667
1293.21242,82.76770166666667,0.16529047178177242,75.0,69.75,72.375,10.392701666666667
1293.62036,82.80169666666666,0.1642594129144434,75.25,69.75,72.5,10.301696666666658
1294.029832,82.83581933333333,0.16477650918269418,75.25,69.75,72.5,10.335819333333333
1294.440659,82.87005491666667,0.16529596504472108,75.25,69.75,72.5,10.370054916666675
1294.841502,82.9034585,0.1658033038863687,75.25,69.75,72.5,10.4034585
1295.249376,82.937448,0.16477037909850684,75.25,70.0,72.625,10.312448000000003
1295.978497,82.99820808333334,0.16561945725888766,75.25,70.0,72.625,10.373208083333338
1296.388145,83.03234541666666,0.16621378009503543,75.25,70.0,72.625,10.407345416666658
1296.794606,83.06621716666666,0.16517698012867627,75.5,70.0,72.75,10.31621716666666
1297.205537,83.10046141666668,0.16569788535332533,75.5,70.0,72.75,10.350461416666676
1297.615456,83.13462133333333,0.16466383276276067,75.5,70.25,72.875,10.259621333333328
1298.025346,83.16877883333332,0.16673922140378766,75.5,70.0,72.75,10.41877883333332
1298.433447,83.20278724999999,0.16414743689909772,75.75,70.25,73.0,10.202787249999986
1298.841336,83.236778,0.16466392501897525,75.75,70.25,73.0,10.236778000000001
1299.249453,83.27078775,0.16518144783380742,75.75,70.25,73.0,10.270787749999997
1299.658214,83.30485116666667,0.16570032956956673,75.75,70.25,73.0,10.304851166666666
1300.068006,83.3390005,0.16622135420906398,75.75,70.25,73.0,10.339000499999997
1300.475993,83.37299941666667,0.16674054312784323,75.75,70.25,73.0,10.372999416666673
1300.88488,83.40707333333334,0.16726096980520058,75.75,70.25,73.0,10.407073333333344
1301.294522,83.44121016666666,0.16633209981989722,75.75,70.5,73.125,10.316210166666664
1301.990145,83.49917875,0.1654719392041494,76.0,70.5,73.25,10.249178749999999
1302.399007,83.53325058333333,0.16606579798454468,76.0,70.5,73.25,10.283250583333327
1302.806743,83.56722858333335,0.16658529273843872,76.0,70.5,73.25,10.317228583333346
1303.215357,83.60127975,0.16710663936817935,76.0,70.5,73.25,10.351279750000003
1303.623762,83.6353135,0.16762840639899307,76.0,70.5,73.25,10.385313499999995
1304.032795,83.66939958333334,0.16658531841784266,76.25,70.5,73.375,10.294399583333345
1304.440954,83.70341283333333,0.1671066940393164,76.25,70.5,73.375,10.328412833333331
1304.849268,83.737439,0.1660606870344018,76.25,70.75,73.5,10.237438999999995
1305.249474,83.77078949999999,0.16657178753097057,76.25,70.75,73.5,10.270789499999992
1305.659226,83.8049355,0.16709537786301001,76.25,70.75,73.5,10.3049355
1306.0692,83.83909999999999,0.16762008647199791,76.25,70.75,73.5,10.339099999999988
1306.478295,83.87319124999999,0.16814437959325906,76.25,70.75,73.5,10.37319124999999
1306.886301,83.90719175,0.16720670750733055,76.5,70.75,73.625,10.282191749999996
1307.295413,83.94128441666668,0.16762054625560602,76.5,70.75,73.625,10.316284416666676
1308.012819,84.00106825,0.16689686108517632,76.5,71.0,73.75,10.251068250000003
1308.422761,84.03523008333333,0.16760539563550197,76.5,71.0,73.75,10.285230083333332
1308.829235,84.06910291666667,0.16801468986597357,76.5,71.0,73.75,10.319102916666665
1309.238257,84.10318808333334,0.16853995277486375,76.5,71.0,73.75,10.353188083333336
1309.645992,84.137166,0.1674879181554722,76.75,71.0,73.875,10.262165999999993
1310.054509,84.17120908333334,0.16801239324406386,76.75,71.0,73.875,10.296209083333338
1310.454728,84.20456066666667,0.16694942952936753,76.75,71.25,74.0,10.204560666666666
1310.861911,84.23849258333333,0.1674722939144338,76.75,71.25,74.0,10.238492583333326
1311.272602,84.27271683333333,0.16800005274079216,76.75,71.25,74.0,10.272716833333334
1311.68239,84.30686583333333,0.16852719331691698,76.75,71.25,74.0,10.306865833333333
1312.092141,84.34101175,0.16905513493121774,76.75,71.25,74.0,10.341011750000007
1312.499882,84.37499016666668,0.16799928373968132,77.0,71.25,74.125,10.249990166666677
1312.909315,84.40910958333335,0.16852606923548735,77.0,71.25,74.125,10.284109583333347
1313.320379,84.44336491666667,0.16747272760968449,77.0,71.5,74.25,10.193364916666667
1314.026882,84.50224016666665,0.16830791718940105,77.0,71.5,74.25,10.252240166666652
1314.434876,84.53623966666667,0.16890842209484216,77.0,71.5,74.25,10.286239666666674
1314.842202,84.5701835,0.16943439980974048,77.0,71.5,74.25,10.320183499999999
1315.252526,84.60437716666667,0.16996479152710975,77.0,71.5,74.25,10.354377166666666
1315.661796,84.63848300000001,0.16890724861979942,77.25,71.5,74.375,10.263483000000008
1316.071664,84.67263866666667,0.16943699267458132,77.25,71.5,74.375,10.297638666666671
1316.480247,84.70668725,0.16996552072746815,77.25,71.5,74.375,10.331687250000002
1316.889134,84.74076116666667,0.16890556085234615,77.25,71.75,74.5,10.240761166666672
1317.29556,84.77463,0.16943111497184737,77.25,71.75,74.5,10.274630000000002
1317.703822,84.80865183333333,0.16995978745570234,77.25,71.75,74.5,10.308651833333329
1318.113456,84.842788,0.16889859953903366,77.5,71.75,74.625,10.217787999999999
1318.522907,84.87690891666666,0.16942839242914945,77.5,71.75,74.625,10.251908916666665
1318.930002,84.91083350000001,0.16995590276957948,77.5,71.75,74.625,10.28583350000001
1319.338998,84.94491649999999,0.17048665102575294,77.5,71.75,74.625,10.31991649999999
1320.054244,85.00452033333333,0.16974982296280422,77.5,72.0,74.75,10.254520333333332
1320.46219,85.03851583333334,0.17194685683127772,77.5,71.75,74.625,10.413515833333335
1320.868213,85.07235108333333,0.1693968926074842,77.75,72.0,74.875,10.19735108333333
1321.274073,85.10617275,0.17300399857822935,77.5,71.75,74.625,10.481172749999999
1321.682267,85.14018891666666,0.17034016640169403,77.75,72.0,74.875,10.26518891666666
1322.09172,85.17430999999999,0.17087282315786279,77.75,72.0,74.875,10.299309999999991
1322.49836,85.20819666666667,0.17140253032528333,77.75,72.0,74.875,10.333196666666666
1322.906377,85.24219808333334,0.17033454625933,77.75,72.25,75.0,10.242198083333335
1323.312491,85.27604091666666,0.172464680114136,77.75,72.0,74.875,10.401040916666659
1323.719446,85.30995383333334,0.17139426111919087,77.75,72.25,75.0,10.309953833333338
1324.128934,85.34407783333334,0.17032535062275456,78.0,72.25,75.125,10.219077833333344
1324.537689,85.37814075,0.17085825423858111,78.0,72.25,75.125,10.25314075
1324.944458,85.41203816666666,0.17138879149221464,78.0,72.25,75.125,10.287038166666662
1325.352469,85.44603908333333,0.1719217475395196,78.0,72.25,75.125,10.321039083333332
1326.06771,85.50564250000001,0.17117956640551116,78.0,72.5,75.25,10.255642500000008
1326.477239,85.53976991666667,0.17178637669628227,78.0,72.5,75.25,10.289769916666671
1326.882488,85.57354066666666,0.1723163930766838,78.0,72.5,75.25,10.32354066666666
1327.28277,85.6068975,0.17123178309187226,78.25,72.5,75.375,10.231897500000002
1327.690806,85.6409005,0.1717652881120439,78.25,72.5,75.375,10.2659005
1328.101374,85.6751145,0.17230295259665168,78.25,72.5,75.375,10.300114500000007
1328.509367,85.70911391666668,0.17283790324157394,78.25,72.5,75.375,10.33411391666668
1328.917036,85.74308633333334,0.17337319301203544,78.25,72.5,75.375,10.368086333333338
1329.323485,85.77695708333333,0.17390686939187083,78.25,72.5,75.375,10.401957083333329
1329.729823,85.81081858333333,0.17121468554818098,78.5,72.75,75.625,10.18581858333333
1330.13887,85.84490583333333,0.17175030354668142,78.5,72.75,75.625,10.219905833333328
1330.545529,85.87879408333333,0.17228346164507063,78.5,72.75,75.625,10.253794083333332
1330.953088,85.91275733333333,0.1728185562608197,78.5,72.75,75.625,10.287757333333332
1331.361693,85.94680775,0.17335579204026644,78.5,72.75,75.625,10.321807750000005
1332.090044,86.00750366666666,0.17423834465467208,78.5,72.75,75.625,10.382503666666665
