Time,Profile,PWM,bus1dev1,bus1dev0,bus0dev0,PlateAverage,error
0.012204,40.000226,0.0,30.25,30.25,30.5,30.333333333333332,0.019333785333333332
1.51713,40.028095,1.1020793706446271e-07,30.25,30.0,30.5,30.25,2.4063580670740734
3.022765,40.05597712962963,8.800523885820268e-07,30.25,30.25,30.5,30.333333333333332,4.7975506469259255
4.52946,40.08387888888889,2.9923599110267784e-06,30.25,30.25,30.5,30.333333333333332,7.221767752
6.035367,40.111766055555556,7.1424236482107586e-06,30.0,30.0,30.5,30.166666666666668,9.655398365370369
7.541029,40.139648685185186,1.1364115009847588e-05,30.0,30.0,30.5,30.166666666666668,9.789015304074082
9.047881,40.16755335185185,1.6531717540032313e-05,30.0,30.0,30.5,30.166666666666668,9.837234555074078
10.557772,40.195514296296295,2.2715620146530467e-05,30.0,30.0,30.5,30.166666666666668,9.885357008851848
12.062766,40.223384555555555,2.990833549748079e-05,30.0,30.0,30.5,30.166666666666668,9.940429912814823
13.571829,40.25133016666667,3.820392388455363e-05,30.0,30.0,30.5,30.166666666666668,10.000499111333335
15.074963,40.27916598148148,4.755073851836972e-05,30.0,29.75,30.5,30.083333333333332,10.052240085666671
16.582578,40.307084777777774,5.806972418921285e-05,30.0,30.0,30.5,30.166666666666668,10.101800197444422
18.094063,40.33507524074074,6.973091204672014e-05,30.0,29.75,30.5,30.083333333333332,10.142558031111117
19.602277,40.36300512962963,8.253096020775006e-05,30.0,30.0,30.5,30.166666666666668,10.183323927185185
21.105429,40.39084127777778,9.640217611186992e-05,30.0,29.75,30.5,30.083333333333332,10.221104533481489
22.608646,40.41867862962963,0.00011168960434022034,29.75,29.75,30.5,30.0,10.273941798592594
24.115144,40.44657674074074,0.00012837280205957918,29.75,29.75,30.5,30.0,10.331982908740734
25.619518,40.47443551851852,0.00014621877960762668,29.75,29.75,30.25,29.916666666666668,10.383982712851836
27.123392,40.50228503703703,0.00016540448712558647,29.75,29.75,30.5,30.0,10.437637987037037
28.630574,40.53019581481482,0.00018584376187675194,29.75,30.0,30.5,30.083333333333332,10.480337266999994
30.140284,40.55815340740741,0.0002074300068722783,29.75,29.75,30.5,30.0,10.510225455000013
31.64792,40.58607259259259,0.00023064105035857244,29.75,29.5,30.5,29.916666666666668,10.552719149370368
33.159429,40.6140635,0.0002552832533182184,29.75,29.75,30.5,30.0,10.594261064703703
34.667681,40.64199409259259,0.00028145479649714856,29.75,29.75,30.25,29.916666666666668,10.640214506037037
36.168214,40.66978174074074,0.0003090807393193545,29.75,29.5,30.5,29.916666666666668,10.687597909259258
37.669084,40.69757562962963,0.00033765263512436307,29.75,29.75,30.25,29.916666666666668,10.719835652185171
39.175303,40.72546857407407,0.0003681038072723144,29.75,29.75,30.25,29.916666666666668,10.75880902670371
40.684643,40.75341931481481,0.00039998818028970736,29.75,29.5,30.25,29.833333333333332,10.793879976703712
42.185825,40.78121898148148,0.000433432851079124,29.75,29.5,30.25,29.833333333333332,10.832475822481475
43.689915,40.8090725,0.0004689714376962097,29.75,29.5,30.25,29.833333333333332,10.8799049102963
45.196524,40.83697266666667,0.0005063964355188182,29.5,29.5,30.25,29.75,10.9296595954074
46.699445,40.86480453703704,0.0005458715488127306,29.5,29.5,30.25,29.75,10.984560299666663
48.208008,40.89274088888889,0.0005874166225835973,29.5,29.5,30.25,29.75,11.040267902592586
49.71073,40.92056907407407,0.0006306551471625591,29.5,29.5,30.25,29.75,11.09541989644445
51.214705,40.948420462962964,0.000675408850243652,29.5,29.5,30.0,29.666666666666668,11.144349542444447
52.719928,40.97629496296296,0.0007220601495741341,29.5,29.5,30.25,29.75,11.190764793222225
54.232574,41.004306925925924,0.0007705259908613414,29.5,29.25,30.0,29.583333333333332,11.23210826607408
55.733315,41.03209842592592,0.0008203841232402447,29.5,29.5,30.0,29.666666666666668,11.271654855185185
57.236943,41.05994338888889,0.0008727800548849891,29.5,29.5,30.0,29.666666666666668,11.317526861222229
58.745359,41.08787701851852,0.0009267436125479258,29.5,29.5,30.25,29.75,11.355620911481488
60.24545,41.11565648148148,0.000983010300488097,29.5,29.5,30.0,29.666666666666668,11.398856438296288
61.750308,41.14352422222222,0.0010411962184064183,29.25,29.5,30.0,29.583333333333332,11.439495048555548
63.252565,41.1713437962963,0.0011025813760941038,29.25,29.25,30.0,29.5,11.491080058888885
64.760126,41.19926159259259,0.0011671751985665101,29.5,29.5,29.75,29.583333333333332,11.54915372951851
66.267973,41.227184685185186,0.0012327411361506436,29.25,29.25,30.0,29.5,11.59452778588888
67.774647,41.25508605555556,0.0013021649119855194,29.25,29.5,29.75,29.5,11.651705071481487
69.276997,41.282907351851854,0.001373885947019937,29.25,29.25,29.75,29.416666666666668,11.707502428037044
70.786117,41.31085401851852,0.0014485990514419636,29.25,29.25,29.5,29.333333333333332,11.763270933148142
72.289391,41.33869242592593,0.0015258832365962196,29.25,29.25,29.75,29.416666666666668,11.821848411777777
73.793493,41.366546166666666,0.0016061238841184084,29.0,29.25,29.5,29.25,11.880304360814808
75.30429,41.39452388888889,0.001688281983931692,29.25,29.25,29.5,29.333333333333332,11.930857200037034
76.808308,41.42237607407407,0.0017709326961151167,29.25,29.25,29.75,29.416666666666668,11.96879134203704
78.310473,41.45019394444444,0.0018560938038979541,29.25,29.25,29.75,29.416666666666668,12.007611746185178
79.822404,41.478192666666665,0.00194539359800774,29.25,29.25,29.75,29.416666666666668,12.05083664711111
81.329423,41.50610042592593,0.0020344606829394685,29.25,29.25,29.5,29.333333333333332,12.079902647851856
82.836087,41.53400161111111,0.002130113734241805,29.0,29.25,29.5,29.25,12.130204877851853
84.346928,41.56198014814815,0.002230978300548029,29.0,29.0,29.75,29.25,12.190700945259271
85.856643,41.58993783333333,0.0023323252619929795,29.0,29.0,29.5,29.166666666666668,12.237911561000006
87.365637,41.61788216666667,0.0024405820731150493,29.0,29.0,29.75,29.25,12.304199446370363
88.866073,41.64566801851852,0.002548868028071507,29.0,29.0,29.25,29.083333333333332,12.35619559799999
90.373263,41.67357894444444,0.0026571656910713962,29.0,29.25,29.5,29.25,12.391656021296287
91.880456,41.70148992592593,0.002770499213489099,29.0,29.25,29.75,29.333333333333332,12.435992592185196
93.385584,41.72936266666667,0.0028866607442057978,29.0,29.0,29.5,29.166666666666668,12.478824709333342
94.894117,41.757298462962964,0.0030029218227760773,29.0,29.0,29.5,29.166666666666668,12.515971858037028
96.402536,41.78523214814815,0.003122534690338057,29.0,29.0,29.5,29.166666666666668,12.55567520648148
97.910171,41.81315131481482,0.003244493643385165,29.0,29.0,29.5,29.166666666666668,12.592352067814822
99.421015,41.84112990740741,0.003367933392321645,29.0,28.75,29.5,29.083333333333332,12.622974913888891
100.92195,41.868925,0.0034931509157417454,29.0,29.0,29.5,29.166666666666668,12.652381107111111
102.432569,41.89689942592592,0.003622550278269571,29.0,29.0,29.5,29.166666666666668,12.683792797999988
103.932871,41.924682796296295,0.00375332414788911,29.0,28.75,29.5,29.083333333333332,12.712130853629631
105.434694,41.952494333333334,0.003891651095422295,29.0,29.0,29.5,29.166666666666668,12.754576657037026
106.943577,41.98043661111111,0.0040322858452917255,29.0,29.0,29.5,29.166666666666668,12.792372684555545
108.451822,42.00836707407407,0.004178402657739061,29.0,29.0,29.5,29.166666666666668,12.836785057925935
109.957203,42.0362445,0.004328623532431361,29.0,29.0,29.5,29.166666666666668,12.88387955866668
111.465306,42.06417233333333,0.004480653955029497,29.0,28.75,29.5,29.083333333333332,12.924695470851844
112.972466,42.0920827037037,0.004638922904745532,28.75,28.75,29.25,28.916666666666668,12.973681060592583
114.4795,42.11999074074074,0.004798247564379692,28.75,28.75,29.25,28.916666666666668,13.016184577296292
115.988873,42.147942092592594,0.004963907151063643,28.75,28.75,29.25,28.916666666666668,13.064184784444452
117.499953,42.17592505555555,0.005128787089412558,28.75,28.75,29.5,29.0,13.10056037733334
119.00626,42.20381962962963,0.0052978154165283994,28.75,28.75,29.25,28.916666666666668,13.139220799407417
120.512579,42.23171442592593,0.005472039164565413,28.75,28.75,29.25,28.916666666666668,13.18165402337038
122.013518,42.25950959259259,0.005644558846121309,28.75,28.75,29.5,29.0,13.213285104777777
123.516143,42.28733598148148,0.005821024579512347,28.75,28.75,29.5,29.0,13.245541958037034
125.028375,42.31534027777778,0.00600597988724241,28.75,28.75,29.5,29.0,13.28626036999999
126.529537,42.34313957407407,0.00618650638988473,28.75,28.75,29.25,28.916666666666668,13.311706039481486
128.029707,42.3709205,0.006374846398068948,28.75,28.75,29.5,29.0,13.346807739592574
129.536758,42.39882885185185,0.006567868786622583,28.75,28.75,29.5,29.0,13.382364899592575
131.037334,42.42661729629629,0.006757842811128413,28.75,28.75,29.5,29.0,13.405708444444452
132.539617,42.45443735185185,0.006957214155708136,28.75,28.5,29.25,28.833333333333332,13.440207231111112
134.044811,42.482311314814815,0.007159528763498809,28.75,28.75,29.5,29.0,13.472309784037037
135.545108,42.510094592592594,0.007367668791968041,28.75,28.5,29.5,28.916666666666668,13.509088857629624
137.050596,42.537974,0.007581440392751963,28.75,28.75,29.25,28.916666666666668,13.547683374481483
138.557272,42.565875407407404,0.007801128182250803,28.75,28.75,29.25,28.916666666666668,13.58886056181482
140.059134,42.59368766666667,0.008021944570787936,28.75,28.75,29.25,28.916666666666668,13.626222470666669
141.568503,42.62163894444444,0.00824931471483046,28.75,28.75,29.5,29.0,13.66508365592593
143.080249,42.64963424074074,0.008478903625813357,28.75,28.75,29.25,28.916666666666668,13.700790418962947
144.581358,42.677432555555555,0.008712716569600088,28.75,28.5,29.25,28.833333333333332,13.73808467692591
146.093275,42.70543101851852,0.008950857592559331,28.75,28.75,29.25,28.916666666666668,13.773753581259255
147.595025,42.733241203703706,0.009187510964504146,28.75,28.75,29.25,28.916666666666668,13.802227723518516
149.105951,42.76122131481481,0.009435268345116144,28.5,28.75,29.25,28.833333333333332,13.838997792555565
150.615362,42.78917337037037,0.009680058996644354,28.75,28.5,29.25,28.833333333333332,13.866195061518532
152.118826,42.8170152962963,0.009936605151149771,28.5,28.5,29.25,28.75,13.904997028444463
153.628354,42.84496951851852,0.010201657950499519,28.5,28.5,29.25,28.75,13.947695418592602
155.140173,42.872966166666664,0.0104629861099531,28.5,28.5,29.25,28.75,13.978168472666676
156.652158,42.90096588888889,0.010730887320037711,28.75,28.5,29.25,28.833333333333332,14.011570215851867
158.157339,42.92883961111111,0.011000633303397303,28.5,28.5,29.5,28.833333333333332,14.042732742851857
159.658961,42.95664742592592,0.011276476376691122,28.5,28.5,29.25,28.75,14.07658972214815
161.166391,42.984562796296295,0.011561325347216118,28.5,28.5,29.25,28.75,14.114716032481477
162.667943,43.01236931481481,0.011850123787254717,28.75,28.5,29.5,28.916666666666668,14.153369915629622
164.171087,43.04020531481481,0.012143855008661664,28.5,28.5,29.25,28.75,14.192212307407404
165.681387,43.06817383333333,0.012435121602967501,28.5,28.5,29.25,28.75,14.220889229592586
167.190606,43.096122333333334,0.01272674565843497,28.5,28.5,29.25,28.75,14.245405931666681
168.697931,43.12403575925926,0.013022203402494575,28.5,28.5,29.25,28.75,14.269033920407418
170.208513,43.1520095,0.013333226776910102,28.5,28.5,29.25,28.75,14.304299822
171.709575,43.179806944444444,0.013641491436709254,28.5,28.5,29.5,28.833333333333332,14.333692813407401
173.218973,43.20775875925926,0.013948291935457458,28.5,28.25,29.25,28.666666666666668,14.355536306148139
174.72625,43.235671296296296,0.014256669300064109,28.5,28.5,29.5,28.833333333333332,14.374527381740736
176.235618,43.26362255555556,0.014561598652645414,28.5,28.5,29.5,28.833333333333332,14.385169915629628
177.741096,43.291501777777775,0.014869559187129235,28.75,28.5,29.25,28.833333333333332,14.395977487037035
179.250205,43.31944824074074,0.015199183361754553,28.75,28.5,29.25,28.833333333333332,14.42327127029629
180.754822,43.34731151851852,0.015517430098457222,28.75,28.5,29.5,28.916666666666668,14.436538612111104
182.264177,43.37526253703704,0.015839041786295836,28.75,28.5,29.5,28.916666666666668,14.448340563555549
183.770891,43.40316464814815,0.016171582836852737,28.5,28.5,29.5,28.833333333333332,14.466966280481484
185.273264,43.43098637037037,0.016509330115154656,28.75,28.75,29.5,29.0,14.486722496888888
186.785166,43.45898455555555,0.01686651523251245,28.75,28.5,29.25,28.833333333333332,14.517997804407406
188.293031,43.48690798148148,0.0172222628353091,28.75,28.75,29.5,29.0,14.54496783559259
189.794737,43.51471735185185,0.01758254414084476,28.5,28.5,29.25,28.75,14.572457396814817
191.300128,43.542594962962966,0.017938882987917595,28.75,28.5,29.5,28.916666666666668,14.591828886148155
192.808902,43.57053522222222,0.018293488598184554,28.75,28.75,29.5,29.0,14.604957466888909
194.311987,43.59837012962963,0.018662370728484798,28.75,28.5,29.5,28.916666666666668,14.627518571962984
195.81592,43.62622074074074,0.019025951515910695,28.75,28.5,29.5,28.916666666666668,14.641687904296296
197.326404,43.65419266666667,0.019400017866200284,28.75,28.5,29.5,28.916666666666668,14.65948071151851
198.829005,43.68201861111111,0.019777221040848277,28.75,28.75,29.5,29.0,14.677536313037029
200.337291,43.70994983333333,0.02016049320993551,28.75,28.75,29.5,29.0,14.69579790444443
201.841638,43.73780811111111,0.020552579459315667,28.75,28.5,29.5,28.916666666666668,14.71794195433333
203.348009,43.76570387037037,0.020948850092983536,28.75,28.5,29.5,28.916666666666668,14.739136676666654
204.853025,43.79357453703704,0.02135641972602109,28.75,28.5,29.75,29.0,14.765019837740729
206.354668,43.82138274074074,0.021761635810996827,28.75,28.5,29.75,29.0,14.786765274074074
207.856668,43.849197555555556,0.022163643110358084,28.75,28.5,29.75,29.0,14.802757237074074
209.368011,43.87718538888889,0.022567139829119894,28.75,28.5,29.75,29.0,14.815034804740746
210.873663,43.905067833333334,0.022957042520864616,28.75,28.5,29.5,28.916666666666668,14.816305600999994
212.378886,43.93294233333333,0.02336670630362988,28.75,28.75,29.75,29.083333333333332,14.828413461444445
213.885229,43.96083757407408,0.023779545609995612,28.75,28.75,29.75,29.083333333333332,14.839491930925925
215.386753,43.988643574074075,0.024195658109046603,28.75,28.75,29.75,29.083333333333332,14.850854771592594
216.888233,44.01644875925926,0.024620468621285294,28.75,28.75,29.5,29.0,14.865158692407404
218.399221,44.04443001851852,0.025058090958757006,29.0,28.75,30.0,29.25,14.882594356777778
219.901265,44.07224564814815,0.025490956070734285,29.0,28.75,30.0,29.25,14.896478993037041
221.411273,44.10020875925926,0.02591526965296233,29.0,28.75,30.0,29.25,14.901541762851862
222.919848,44.128145333333336,0.026352389998341955,29.0,28.75,29.75,29.166666666666668,14.911835230666666
224.431746,44.156143444444446,0.026770107639247226,29.0,28.75,30.0,29.25,14.907774
225.940031,44.18407464814815,0.02720810463117484,29.0,28.75,29.75,29.166666666666668,14.913958889592589
227.448129,44.21200238888889,0.02767317686668636,29.0,28.75,30.0,29.25,14.933165868148135
228.956766,44.23994011111111,0.028135045362364434,29.0,28.75,30.0,29.25,14.947604320666652
230.458936,44.267758074074074,0.02859800928651186,29.0,28.75,29.75,29.166666666666668,14.961481428925934
231.959473,44.295545796296295,0.029063809496553742,29.0,29.0,30.0,29.333333333333332,14.97472091207409
233.46862,44.32349296296296,0.029532072181898197,29.0,29.0,30.0,29.333333333333332,14.985209016074084
234.973563,44.35136227777778,0.029987347717077558,29.0,28.75,30.0,29.25,14.987348524851859
236.480232,44.37926355555555,0.03045796043034414,29.0,29.0,30.0,29.333333333333332,14.9952909858889
237.991622,44.40725225925926,0.03090599977731372,29.25,29.0,30.25,29.5,14.989218881185199
239.49273,44.435050555555556,0.03135087240925521,29.25,29.0,30.25,29.5,14.98138235548148
240.99609,44.46289055555555,0.031804560501019645,29.25,29.0,30.25,29.5,14.976198391777768
242.501635,44.490771018518515,0.03226389870661975,29.25,29.0,30.25,29.5,14.971578755037038
244.009194,44.518688777777776,0.03274302522083592,29.25,29.0,30.25,29.5,14.974959188296301
245.513057,44.54653809259259,0.03322781900431383,29.25,29.0,30.25,29.5,14.979856775037035
247.016838,44.57438588888889,0.03372611939904242,29.25,29.0,30.5,29.583333333333332,14.989055431333334
248.51869,44.60219796296296,0.03421277455896208,29.25,29.25,30.5,29.666666666666668,14.991309658370357
250.019296,44.62998696296296,0.034676186028465054,29.5,29.25,30.5,29.75,14.982000946333324
251.52787,44.657923518518515,0.03513531367321828,29.5,29.25,30.5,29.75,14.968211379037033
253.031596,44.6857702962963,0.03559326285842444,29.5,29.25,30.5,29.75,14.953438564333323
254.532187,44.71355901851852,0.036038467680472086,29.5,29.25,30.5,29.75,14.932580034444449
256.035982,44.741407074074075,0.0365152548703407,29.5,29.25,30.75,29.833333333333332,14.924264063629634
257.541401,44.7692852037037,0.03700490351803406,29.5,29.25,30.75,29.833333333333332,14.91988461044445
259.047876,44.79718288888889,0.037496767322443926,29.5,29.25,31.0,29.916666666666668,14.914930782259265
260.555047,44.82509346296296,0.03801780729850858,29.5,29.25,30.75,29.833333333333332,14.920795709333339
262.065412,44.853063185185185,0.03852473356108338,29.75,29.25,31.0,30.0,14.919051099259262
263.5702,44.88092962962963,0.03899109287798181,29.5,29.25,31.0,29.916666666666668,14.900550259851846
265.073187,44.90876272222222,0.03947340567937973,29.75,29.25,31.0,30.0,14.887697846777755
266.584883,44.93675709259259,0.03994809470265258,29.75,29.5,31.0,30.083333333333332,14.869615090777762
268.088168,44.9645957037037,0.04043326936769984,29.75,29.5,31.25,30.166666666666668,14.855944975407395
269.592724,44.99245785185185,0.04095105347662002,29.75,29.5,31.25,30.166666666666668,14.85428795344443
271.09992,45.02036888888889,0.04145954938006616,29.75,29.5,31.25,30.166666666666668,14.84728188622223
272.604448,45.048230518518515,0.04198562045300447,30.0,29.5,31.25,30.25,14.846090893777788
274.10502,45.07601888888889,0.04247310783924727,30.0,29.75,31.25,30.333333333333332,14.83038677137037
275.614979,45.10398109259259,0.0429556169739267,30.0,29.75,31.5,30.416666666666668,14.81115674440741
277.11549,45.13176833333333,0.04342524105760535,30.0,29.5,31.5,30.333333333333332,14.787726393370361
278.615772,45.15955133333333,0.043902276867805484,30.0,29.75,31.5,30.416666666666668,14.76613225603703
280.118742,45.18738411111111,0.04440801527073557,30.0,29.75,31.5,30.416666666666668,14.754074432444442
281.626444,45.215304518518515,0.044937880795881006,30.0,30.0,31.5,30.5,14.749252855296303
283.133804,45.24321859259259,0.045473543060746975,30.25,30.0,31.5,30.583333333333332,14.745693674888894
284.636072,45.27103837037037,0.04594339965741123,30.25,30.0,31.75,30.666666666666668,14.719479784185197
286.142775,45.298940277777774,0.04641941036152243,30.0,30.0,31.75,30.583333333333332,14.694316309000017
287.645277,45.32676438888889,0.04690432043165323,30.25,30.0,31.75,30.666666666666668,14.67213248311111
289.147138,45.354576629629626,0.04741205636872071,30.25,30.0,31.75,30.666666666666668,14.657171707814825
290.647694,45.3823647037037,0.04794562567415517,30.5,30.0,31.75,30.75,14.650404980629638
292.150944,45.41020266666666,0.04845408380542965,30.5,30.0,31.75,30.75,14.634685837370357
293.652381,45.43800705555555,0.04896545275529306,30.5,30.25,32.0,30.916666666666668,14.619397165814808
295.163401,45.46598890740741,0.049457185850089555,30.5,30.0,32.0,30.833333333333332,14.59622820859259
296.674947,45.4939805,0.04992683446405468,30.5,30.25,32.25,31.0,14.565815638740736
298.179296,45.521838814814814,0.050384070582636,30.75,30.25,32.25,31.083333333333332,14.532759995518536
299.684563,45.54971412962963,0.05083298745402282,30.75,30.25,32.25,31.083333333333332,14.496648728518517
301.193401,45.57765557407407,0.051320926232302035,30.75,30.5,32.5,31.25,14.471949821407408
302.69602,45.60548185185185,0.05178869556738442,30.75,30.25,32.5,31.166666666666668,14.441959891814815
304.198654,45.633308407407405,0.05228497765315776,30.75,30.5,32.5,31.25,14.420681724148142
305.700804,45.661126,0.052747334549367635,31.0,30.5,32.5,31.333333333333332,14.389233710888906
307.211632,45.68910429629629,0.05319503955148613,31.0,30.5,32.5,31.333333333333332,14.352265999481476
308.717962,45.716999296296294,0.053683243905427315,31.0,30.75,32.75,31.5,14.3277165577037
310.255655,45.74547509259259,0.05415579009023479,31.25,30.5,32.75,31.5,14.299996014259257
311.765423,45.77343375925926,0.05461112892751636,31.25,30.75,32.75,31.583333333333332,14.261418847407406
313.269631,45.80128946296296,0.0550301160554341,31.25,30.75,33.0,31.666666666666668,14.218113809037037
314.773686,45.82914233333333,0.05546888862120474,31.25,30.75,33.25,31.75,14.180151755518516
316.280052,45.857038,0.05593618808001051,31.25,31.0,33.0,31.75,14.150014379000009
317.786541,45.88493594444444,0.056409043784169055,31.5,31.0,33.25,31.916666666666668,14.122045003148157
319.296271,45.91289390740741,0.05684958837774072,31.5,31.0,33.25,31.916666666666668,14.085299857333343
320.800573,45.94075135185185,0.057280296004084755,31.5,31.0,33.25,31.916666666666668,14.04618772866667
322.301726,45.96855048148148,0.057680990515194146,31.5,31.0,33.25,31.916666666666668,13.999855830777769
323.80436,45.996377037037036,0.058066149870937736,31.75,31.25,33.5,32.166666666666664,13.950167109037045
325.313134,46.024317296296296,0.05849759501359366,31.75,31.25,33.5,32.166666666666664,13.912528440037041
326.824328,46.05230237037037,0.05892106041035212,32.0,31.25,33.5,32.25,13.872496132370378
328.330565,46.08019564814815,0.05930370849991753,32.0,31.25,33.75,32.333333333333336,13.823279883333342
329.841021,46.108167055555555,0.05970609673895671,32.0,31.5,33.75,32.416666666666664,13.77960557622222
331.348632,46.13608577777778,0.06008935064318594,32.0,31.5,34.0,32.5,13.731766887740742
332.855165,46.16398453703704,0.06044152063405006,32.0,31.5,34.0,32.5,13.676656340814821
334.357896,46.19181288888889,0.06083469444990218,32.25,31.5,34.0,32.583333333333336,13.632753356555568
335.858307,46.21959827777778,0.06124026582712781,32.25,31.75,34.25,32.75,13.592843491444437
337.370133,46.24759505555556,0.061655588206051395,32.25,31.75,34.25,32.75,13.554708475703688
338.877828,46.27551533333333,0.062091492674366894,32.25,31.75,34.5,32.833333333333336,13.52214762737037
340.382205,46.303374166666664,0.06245676015167983,32.5,32.0,34.5,33.0,13.47342851651853
341.887607,46.33125198148148,0.0628276133543959,32.5,32.0,34.5,33.0,13.426708298148167
343.390403,46.359081537037035,0.06324209949025736,32.5,32.0,34.5,33.0,13.3907792681852
344.891065,46.38687157407407,0.06361940243980925,32.75,32.25,34.75,33.25,13.346688750259265
346.393514,46.4146947037037,0.06391872351820399,32.75,32.25,34.75,33.25,13.285567804111123
347.899811,46.44258909259259,0.06430916683775885,32.75,32.25,34.75,33.25,13.24551222466667
349.400278,46.470375518518516,0.06468250122898478,32.75,32.25,35.0,33.333333333333336,13.20221857014815
350.91206,46.498371481481485,0.0650901830327712,32.75,32.25,35.25,33.416666666666664,13.166124211962966
352.424415,46.526378055555554,0.06552519865047851,33.0,32.5,35.0,33.5,13.137216375000005
353.928924,46.554239333333335,0.06590880798279483,33.0,32.5,35.25,33.583333333333336,13.097441186333322
355.432157,46.58207698148148,0.0661991687763343,33.0,32.75,35.0,33.583333333333336,13.037913799518497
356.939375,46.60998842592593,0.06641706283294237,33.25,32.75,35.5,33.833333333333336,12.963144246370366
358.446557,46.637899203703704,0.0667059789704783,33.25,33.0,35.5,33.916666666666664,12.904927959851852
359.950353,46.665747277777776,0.06688063675400531,33.5,32.75,35.5,33.916666666666664,12.823579694999989
361.455664,46.69362340740741,0.06713020182351209,33.5,33.0,35.75,34.083333333333336,12.759391933962974
362.964539,46.72156553703704,0.06742568564347245,33.5,33.0,35.75,34.083333333333336,12.705484291999992
364.472812,46.74949651851852,0.06770603409236048,33.75,33.0,36.0,34.25,12.649024258518514
365.979705,46.77740194444444,0.06809737579225594,33.75,33.0,35.75,34.166666666666664,12.61693655200001
367.491136,46.805391407407406,0.06848969873729326,33.75,33.0,36.0,34.25,12.584950208444448
369.002262,46.83337522222222,0.06881247500528984,34.0,33.25,36.0,34.416666666666664,12.539110274629627
370.507355,46.86124731481482,0.06906711754667978,34.0,33.25,36.25,34.5,12.480726673037031
372.013015,46.88912990740741,0.06931976867337615,34.0,33.5,36.25,34.583333333333336,12.422609035703715
373.515109,46.91694646296296,0.06949061830376901,34.25,33.5,36.5,34.75,12.349021420740726
375.02298,46.94487,0.06971068894769449,34.25,33.5,36.5,34.75,12.286098690111105
376.525749,46.97269905555556,0.06998178191432629,34.25,33.75,36.5,34.833333333333336,12.23455645159261
378.032399,47.00059998148148,0.07015926959728387,34.5,33.75,36.5,34.916666666666664,12.165355846259258
379.539064,47.028501185185185,0.07035785640781693,34.5,33.75,37.0,35.083333333333336,12.101234506592599
381.049087,47.05646457407407,0.07054903326067202,34.75,34.0,37.0,35.25,12.036507651222221
382.553123,47.08431709259259,0.07067752594693709,34.75,34.0,37.0,35.25,11.960964748629637
384.060476,47.112231037037034,0.07093768247064547,34.75,34.0,37.0,35.25,11.911546892296284
385.570454,47.14019359259259,0.0711698654458473,34.75,34.0,37.25,35.333333333333336,11.857346963925922
387.079571,47.1681402037037,0.07136708454138893,35.0,34.25,37.25,35.5,11.797636161814802
388.585771,47.196032796296294,0.07162453082001001,35.0,34.25,37.5,35.583333333333336,11.750111398925936
390.091929,47.22392461111111,0.07177065697727045,35.25,34.5,37.5,35.75,11.682600426370366
391.594895,47.25175731481482,0.07186284153215847,35.25,34.5,37.5,35.75,11.606390105370377
393.095892,47.27955355555555,0.07207590551593906,35.25,34.5,37.75,35.833333333333336,11.553557731851855
394.596791,47.30734798148148,0.07218015516512258,35.5,34.75,37.75,36.0,11.481635408222225
396.101547,47.335213833333334,0.07230091810611008,35.5,34.75,38.0,36.083333333333336,11.413595706518516
397.609246,47.36313418518518,0.07248735792441836,35.5,34.75,38.0,36.083333333333336,11.358268630777781
399.115238,47.391022925925924,0.07256505365109024,35.75,35.0,38.0,36.25,11.28430294174073
400.618226,47.41885603703704,0.07270681381702863,35.75,35.0,38.25,36.333333333333336,11.223081471777801
402.123003,47.44672227777777,0.07287782284681778,35.75,35.25,38.25,36.416666666666664,11.167780822518518
403.625737,47.474550685185186,0.07298618388652167,35.75,35.25,38.5,36.5,11.102445757296309
405.132372,47.50245133333333,0.07311680366786298,36.0,35.25,38.5,36.583333333333336,11.041745239111103
406.63882,47.530348518518515,0.07329700137596762,36.0,35.5,38.5,36.666666666666664,10.99037357651852
408.145145,47.55824342592592,0.07338936088758066,36.25,35.5,38.75,36.833333333333336,10.924611702999991
409.656818,47.58623737037037,0.07348399512673161,36.25,35.75,38.75,36.916666666666664,10.860004976259251
411.166674,47.61419766666667,0.07358336664986205,36.5,35.75,38.75,37.0,10.797234045777786
412.668337,47.64200624074074,0.07356426870955904,36.5,35.75,39.0,37.083333333333336,10.715546787185184
414.171306,47.669839,0.07362095312800676,36.5,36.0,39.0,37.166666666666664,10.64765288414814
415.679475,47.69776805555556,0.07368393245072127,36.5,36.0,39.0,37.166666666666664,10.581633038222218
417.180878,47.72557181481481,0.0737015661818356,36.75,36.0,39.25,37.333333333333336,10.509345821851856
418.682397,47.75337772222222,0.07384229931391259,36.75,36.0,39.25,37.333333333333336,10.458467495185197
420.184912,47.78120207407407,0.07381046548806712,37.0,36.25,39.5,37.583333333333336,10.379754991518508
421.689592,47.80906651851852,0.07385898411076437,37.0,36.25,39.75,37.666666666666664,10.315222014185174
423.200754,47.837051,0.0740108302321965,37.0,36.25,39.75,37.666666666666664,10.268067372962971
424.709834,47.86499692592592,0.07401212196426914,37.0,36.25,39.75,37.666666666666664,10.197124144925926
426.218102,47.89292781481481,0.07414355076268421,37.25,36.5,39.75,37.833333333333336,10.148370083148153
427.722426,47.92078566666667,0.0743039935628436,37.25,36.5,40.0,37.916666666666664,10.104969626111108
429.228805,47.94868157407407,0.07428122970072817,37.5,36.75,40.0,38.083333333333336,10.032693647740746
430.735957,47.9765917962963,0.07436155240495805,37.5,36.75,40.25,38.166666666666664,9.977971042111106
