Time,Profle,PWM,bus1dev1,bus1dev0,PlateAverage,error
115.561319,34.63010991666667,0.04531906559653451,23.0,22.75,22.875,11.755109916666669
115.970965,34.664247083333336,0.04547514981045306,23.0,23.0,23.0,11.664247083333336
116.667243,34.72227025,0.046019953485414024,23.0,23.0,23.0,11.722270250000001
117.07801,34.756500833333334,0.046664295474964444,23.0,23.0,23.0,11.756500833333334
117.487528,34.79062733333333,0.04682222269946051,23.25,23.0,23.125,11.665627333333333
117.898379,34.82486491666667,0.04726828245697114,23.25,23.0,23.125,11.69986491666667
118.308387,34.85903225,0.04771590320730591,23.25,23.0,23.125,11.734032249999998
118.709024,34.892418666666664,0.04815674850079201,23.25,23.0,23.125,11.767418666666664
119.119863,34.926655249999996,0.04861152964256705,23.25,23.0,23.125,11.801655249999996
119.529094,34.96075783333333,0.049068064747600386,23.25,23.0,23.125,11.835757833333332
119.929753,34.994146083333334,0.04951805557112793,23.25,23.0,23.125,11.869146083333334
120.335435,35.02795291666666,0.049976248061296295,23.25,23.0,23.125,11.902952916666663
120.746023,35.06216858333333,0.05044402470897233,23.25,23.0,23.125,11.937168583333332
121.154035,35.096169583333335,0.050910393981561004,23.25,23.0,23.125,11.971169583333335
121.562885,35.130240416666666,0.0513815824227229,23.25,23.0,23.125,12.005240416666666
121.972735,35.16439458333333,0.051857198116017876,23.25,23.0,23.125,12.039394583333333
122.681545,35.22346208333333,0.052161368779760804,23.5,23.0,23.25,11.973462083333331
123.091509,35.25762575,0.05285727734629446,23.5,23.0,23.25,12.007625750000003
123.500498,35.291708166666666,0.05333891178357416,23.5,23.0,23.25,12.041708166666666
123.911169,35.32593075,0.053826429773256905,23.5,23.0,23.25,12.075930749999998
124.321399,35.36011658333333,0.0540022393845619,23.5,23.25,23.375,11.98511658333333
124.730182,35.394181833333334,0.05448882000040168,23.5,23.25,23.375,12.019181833333334
125.13129,35.4276075,0.055287966654827395,23.5,23.0,23.25,12.1776075
125.539898,35.461658166666666,0.05546689298642861,23.5,23.25,23.375,12.086658166666666
125.948462,35.49570516666667,0.05596236034391629,23.75,23.0,23.375,12.120705166666667
126.35819,35.529849166666665,0.056140924485562654,23.75,23.25,23.5,12.029849166666665
126.767514,35.5639595,0.05689220071652035,23.5,23.25,23.375,12.188959500000003
127.177776,35.598148,0.05694673948720015,23.75,23.25,23.5,12.098148000000002
127.578332,35.63152766666666,0.05731561880794881,23.75,23.25,23.5,12.131527666666663
127.988846,35.665737166666666,0.05769480396766084,23.75,23.25,23.5,12.165737166666666
128.696045,35.72467041666667,0.058124547984141434,23.75,23.25,23.5,12.224670416666669
129.106719,35.75889325,0.058736587808079437,23.75,23.25,23.5,12.25889325
129.515171,35.79293091666667,0.05911982263803834,23.75,23.25,23.5,12.29293091666667
129.915377,35.82628141666667,0.059497641285855704,23.75,23.25,23.5,12.326281416666667
130.324795,35.86039958333333,0.05988538552282603,23.75,23.25,23.5,12.360399583333333
130.735283,35.89460691666667,0.0599355599063182,24.0,23.25,23.625,12.269606916666667
131.144516,35.92870966666667,0.06066354428661076,23.75,23.25,23.5,12.42870966666667
131.552378,35.96269816666667,0.06036846677338314,24.0,23.5,23.75,12.21269816666667
131.960976,35.996748,0.06075607799706498,24.0,23.5,23.75,12.246747999999997
132.371453,36.03095441666667,0.061143991026009814,24.0,23.5,23.75,12.280954416666667
132.771469,36.064289083333335,0.06152681340368419,24.0,23.5,23.75,12.314289083333335
133.178038,36.09816983333333,0.0619159793738704,24.0,23.5,23.75,12.34816983333333
133.586304,36.132192,0.06230823533338856,24.0,23.5,23.75,12.382192000000003
133.987247,36.16560391666667,0.06269507643194422,24.0,23.5,23.75,12.415603916666669
134.705637,36.22546975,0.06315411054557935,24.0,23.5,23.75,12.475469750000002
135.114518,36.25954316666667,0.06343134818307594,24.25,23.5,23.875,12.384543166666667
135.523426,36.29361883333333,0.06382745043221813,24.25,23.5,23.875,12.418618833333333
135.932763,36.32773025,0.06422607179154255,24.25,23.5,23.875,12.452730250000002
136.340417,36.36170141666667,0.06462497331293163,24.25,23.5,23.875,12.48670141666667
136.749095,36.39575791666667,0.06502692232778441,24.25,23.5,23.875,12.520757916666668
137.158758,36.4298965,0.06506460561397037,24.25,23.75,24.0,12.429896499999998
137.569464,36.464122,0.06546641704805509,24.5,23.5,24.0,12.464122000000003
137.975387,36.497948916666665,0.06549697043039059,24.5,23.75,24.125,12.372948916666665
138.386289,36.53219075,0.06589913749127038,24.5,23.75,24.125,12.407190749999998
138.794955,36.56624625,0.06630057111891412,24.5,23.75,24.125,12.441246249999999
139.20348,36.60029,0.0667035182396845,24.5,23.75,24.125,12.475290000000001
139.610572,36.63421433333333,0.06710696350187202,24.5,23.75,24.125,12.509214333333333
140.016816,36.668068,0.06751120543548254,24.5,23.75,24.125,12.543067999999998
140.721699,36.72680825,0.0679753951728011,24.5,23.75,24.125,12.601808249999998
141.132467,36.761038916666664,0.06862951662554448,24.5,23.75,24.125,12.636038916666664
141.539272,36.79493933333333,0.06865490642898033,24.75,23.75,24.25,12.544939333333332
141.948904,36.829075333333336,0.06906650198007741,24.75,23.75,24.25,12.579075333333336
